CustomerID,Country,UK_vs_International,first_invoice,last_invoice,Tenure_days,Recency,Frequency,Monetary,TotalQuantity,TotalLines,DistinctStockCodes,AvgBasketSize,AvgUnitPrice,CancellationRate,R_score,F_score,M_score,Segment
14188,United Kingdom,1,2011-02-02 13:46:00,2011-11-09 12:45:00,279,21,6,2042.61,1162,65,34,193.67,1.758,0.07142857142857142,4,5,5,Loyal Customers
14189,United Kingdom,1,2010-12-06 11:42:00,2011-11-30 16:44:00,359,0,14,4306.05,3615,247,165,258.21,1.191,0.038910505836575876,5,5,5,Champions
14191,United Kingdom,1,2011-05-03 10:30:00,2011-11-29 17:23:00,210,1,12,4233.89,3186,227,122,265.5,1.329,0.017316017316017316,5,5,5,Champions
14193,United Kingdom,1,2011-03-15 11:38:00,2011-10-03 09:34:00,201,58,2,853.3900000000001,445,42,35,222.5,1.918,0.0,3,3,3,Promising
14194,United Kingdom,1,2011-02-04 14:51:00,2011-11-30 17:32:00,299,0,20,10732.650000000001,5616,557,267,280.8,1.911,0.0429553264604811,5,5,5,Champions
14195,United Kingdom,1,2011-04-01 16:50:00,2011-05-22 10:29:00,50,192,2,962.7,760,7,7,380.0,1.267,0.125,1,3,4,Lost
14196,United Kingdom,1,2011-08-25 10:25:00,2011-08-25 10:25:00,0,97,1,335.52,142,6,6,142.0,2.363,0.0,2,1,2,Hibernating
14198,United Kingdom,1,2011-04-14 14:54:00,2011-11-21 16:35:00,221,9,4,671.6999999999999,290,39,35,72.5,2.316,0.07142857142857142,5,4,3,Loyal Customers
14199,United Kingdom,1,2011-05-05 13:44:00,2011-05-05 13:44:00,0,209,1,185.39999999999998,28,2,2,28.0,6.621,0.0,1,1,1,Hibernating
14201,United Kingdom,1,2010-12-15 13:25:00,2011-10-10 13:27:00,299,51,7,688.0400000000001,590,37,32,84.29,1.166,0.05128205128205128,3,5,3,Lost
14205,United Kingdom,1,2010-12-09 13:38:00,2011-11-29 11:56:00,354,1,2,218.78,204,24,23,102.0,1.072,0.38461538461538464,5,3,1,Potential Loyalists
14206,United Kingdom,1,2010-12-14 10:31:00,2011-04-14 16:38:00,121,230,1,308.26,276,20,20,276.0,1.117,0.047619047619047616,1,1,2,Hibernating
14208,United Kingdom,1,2011-09-06 12:48:00,2011-09-06 12:48:00,0,85,1,151.73999999999998,114,10,10,114.0,1.331,0.0,2,1,1,Hibernating
14209,United Kingdom,1,2011-01-11 12:56:00,2011-11-29 10:18:00,321,1,6,2067.13,691,87,55,115.17,2.992,0.011363636363636364,5,5,5,Champions
14210,United Kingdom,1,2010-12-03 12:43:00,2011-09-09 12:55:00,280,82,6,1900.89,760,102,66,126.67,2.501,0.009708737864077669,2,5,4,At Risk
14211,United Kingdom,1,2011-02-17 15:50:00,2011-10-17 13:23:00,241,44,9,2208.3,1242,112,87,138.0,1.778,0.05084745762711865,3,5,5,Lost
14212,United Kingdom,1,2011-09-11 12:45:00,2011-09-11 12:45:00,0,80,1,1070.48,1152,9,9,1152.0,0.929,0.0,2,1,4,Lost
14214,United Kingdom,1,2011-03-07 12:26:00,2011-11-09 10:31:00,246,21,5,1000.2300000000001,751,67,64,150.2,1.332,0.04285714285714286,4,4,4,Loyal Customers
14215,United Kingdom,1,2010-12-06 15:34:00,2011-11-28 12:19:00,356,2,6,1777.92,1358,108,98,226.33,1.309,0.009174311926605505,5,5,4,Champions
14216,United Kingdom,1,2011-11-02 10:51:00,2011-11-23 13:24:00,21,7,2,1252.74,452,40,34,226.0,2.772,0.0,5,3,4,Loyal Customers
14217,United Kingdom,1,2010-12-08 13:28:00,2011-11-30 15:18:00,357,0,16,1830.8799999999999,661,94,73,41.31,2.77,0.06930693069306931,5,5,4,Champions
14218,United Kingdom,1,2011-10-28 10:00:00,2011-10-28 10:00:00,0,33,1,169.48000000000002,160,12,12,160.0,1.059,0.0,3,1,1,Need Attention
14220,United Kingdom,1,2010-12-16 18:18:00,2011-04-06 13:23:00,110,238,2,632.3999999999999,272,21,21,136.0,2.325,0.0,1,3,3,Lost
14221,United Kingdom,1,2011-01-04 15:33:00,2011-10-28 13:42:00,296,33,9,3427.85,2191,193,123,243.44,1.565,0.005154639175257732,3,5,5,Lost
14222,United Kingdom,1,2011-06-15 16:42:00,2011-06-15 16:42:00,0,168,1,683.1700000000001,607,41,41,607.0,1.125,0.0,2,1,3,Hibernating
14223,United Kingdom,1,2011-03-20 16:02:00,2011-09-08 13:38:00,171,83,3,975.23,585,60,50,195.0,1.667,0.01639344262295082,2,3,4,Lost
14224,United Kingdom,1,2011-01-23 13:58:00,2011-08-21 13:24:00,209,101,4,1009.73,483,113,105,120.75,2.091,0.0,2,4,4,At Risk
14226,United Kingdom,1,2011-03-15 15:36:00,2011-11-11 11:34:00,240,19,5,2184.24,1296,66,64,259.2,1.685,0.08333333333333333,4,4,5,Loyal Customers
14227,United Kingdom,1,2011-02-28 12:27:00,2011-11-13 15:48:00,258,17,10,3315.7100000000005,1820,175,117,182.0,1.822,0.04371584699453552,4,5,5,Loyal Customers
14229,United Kingdom,1,2011-01-10 12:03:00,2011-10-19 10:04:00,281,42,3,1450.6000000000001,610,40,29,203.33,2.378,0.06976744186046512,3,3,4,Lost
14231,United Kingdom,1,2011-02-24 11:55:00,2011-06-13 15:35:00,109,170,3,822.0600000000001,409,50,47,136.33,2.01,0.07407407407407407,2,3,3,About to Sleep
14232,United Kingdom,1,2011-03-20 12:44:00,2011-11-08 12:17:00,232,22,5,2043.93,1941,115,81,388.2,1.053,0.025423728813559324,4,4,5,Loyal Customers
14233,United Kingdom,1,2011-01-26 12:43:00,2011-10-27 09:25:00,273,34,4,1447.5100000000002,680,35,30,170.0,2.129,0.027777777777777776,3,4,4,Lost
14234,United Kingdom,1,2011-10-13 13:58:00,2011-11-17 17:53:00,35,13,4,754.1200000000001,951,147,122,237.75,0.793,0.0,4,4,3,Loyal Customers
14235,United Kingdom,1,2011-03-24 13:23:00,2011-11-29 13:26:00,250,1,5,3093.86,1959,79,65,391.8,1.579,0.0125,5,4,5,Champions
14236,United Kingdom,1,2010-12-02 18:49:00,2011-09-20 09:13:00,291,71,2,490.86,310,15,15,155.0,1.583,0.0,2,3,3,About to Sleep
14237,United Kingdom,1,2010-12-01 13:20:00,2010-12-01 13:20:00,0,364,1,161.00000000000003,38,9,9,38.0,4.237,0.0,1,1,1,Hibernating
14238,United Kingdom,1,2011-01-17 14:40:00,2011-01-17 14:40:00,0,317,1,146.85,111,8,8,111.0,1.323,0.0,1,1,1,Hibernating
14239,United Kingdom,1,2011-01-27 14:45:00,2011-10-27 14:40:00,272,34,11,2323.5000000000005,993,112,83,90.27,2.34,0.034482758620689655,3,5,5,Lost
14240,United Kingdom,1,2011-04-28 11:40:00,2011-11-09 13:45:00,195,21,2,890.3400000000001,418,42,37,209.0,2.13,0.0,4,3,3,Loyal Customers
14241,United Kingdom,1,2011-06-09 11:46:00,2011-06-09 11:46:00,0,174,1,213.70000000000005,146,10,10,146.0,1.464,0.0,1,1,1,Hibernating
14242,United Kingdom,1,2011-01-18 08:53:00,2011-04-19 11:46:00,91,225,2,280.55,123,16,13,61.5,2.281,0.0,1,3,2,Lost
14243,United Kingdom,1,2010-12-09 08:34:00,2011-11-01 13:20:00,327,29,9,2428.46,1155,135,97,128.33,2.103,0.04929577464788732,4,5,5,Loyal Customers
14245,United Kingdom,1,2011-03-21 10:41:00,2011-06-16 14:33:00,87,167,2,1677.48,976,108,107,488.0,1.719,0.03571428571428571,2,3,4,Lost
14246,United Kingdom,1,2011-04-08 08:25:00,2011-08-21 11:50:00,135,101,3,1474.0600000000002,804,75,57,268.0,1.833,0.0,2,3,4,Lost
14247,United Kingdom,1,2011-03-06 15:21:00,2011-03-06 15:21:00,0,269,1,136.76999999999998,47,20,19,47.0,2.91,0.0,1,1,1,Hibernating
14248,United Kingdom,1,2011-01-25 14:45:00,2011-01-25 14:45:00,0,309,1,302.58,102,8,8,102.0,2.966,0.0,1,1,2,Hibernating
14250,United Kingdom,1,2011-09-11 13:44:00,2011-09-11 13:44:00,0,80,1,1228.8300000000002,866,74,74,866.0,1.419,0.0,2,1,4,Lost
14251,United Kingdom,1,2011-10-13 12:46:00,2011-11-29 12:07:00,46,1,4,2397.42,1450,68,37,362.5,1.653,0.0,5,4,5,Champions
14256,United Kingdom,1,2010-12-10 11:44:00,2011-03-30 16:39:00,110,245,2,935.06,414,53,51,207.0,2.259,0.018518518518518517,1,3,4,Lost
14257,United Kingdom,1,2011-01-25 10:49:00,2011-10-19 13:38:00,267,42,5,3087.2700000000004,1682,106,88,336.4,1.835,0.009345794392523364,3,4,5,Lost
14258,United Kingdom,1,2011-01-06 12:18:00,2011-11-30 15:27:00,328,0,9,12650.080000000002,7100,111,58,788.89,1.782,0.008928571428571428,5,5,5,Champions
14259,United Kingdom,1,2011-07-21 10:44:00,2011-07-21 10:44:00,0,132,1,120.0,68,5,5,68.0,1.765,0.0,2,1,1,Hibernating
14261,United Kingdom,1,2011-09-22 10:47:00,2011-10-20 10:04:00,27,41,2,1163.45,406,52,52,203.0,2.866,0.0,3,3,4,Lost
14262,United Kingdom,1,2011-04-13 12:23:00,2011-11-22 10:35:00,222,8,7,2313.5299999999997,1397,123,77,199.57,1.656,0.0,5,5,5,Champions
14264,United Kingdom,1,2010-12-02 17:35:00,2011-07-08 10:20:00,217,145,2,319.47,70,17,15,35.0,4.564,0.10526315789473684,2,3,2,Lost
14265,Unspecified,0,2011-07-14 09:10:00,2011-08-22 13:32:00,39,100,2,530.18,330,31,31,165.0,1.607,0.0,2,3,3,About to Sleep
14267,United Kingdom,1,2011-03-24 11:38:00,2011-07-12 11:11:00,109,141,3,1279.0900000000001,530,55,25,176.67,2.413,0.16666666666666666,2,3,4,Lost
14270,United Kingdom,1,2011-01-12 09:33:00,2011-01-12 09:33:00,0,322,1,492.65,197,29,29,197.0,2.501,0.0,1,1,3,Hibernating
14271,United Kingdom,1,2011-04-28 12:47:00,2011-04-28 12:47:00,0,216,1,112.32,88,10,10,88.0,1.276,0.0,1,1,1,Hibernating
14272,United Kingdom,1,2011-03-30 13:57:00,2011-09-27 10:08:00,180,64,2,437.96000000000004,599,33,33,299.5,0.731,0.0,3,3,2,Lost
14273,United Kingdom,1,2011-04-11 13:24:00,2011-10-19 13:20:00,190,42,4,559.97,264,29,22,66.0,2.121,0.0,3,4,3,Lost
14276,United Kingdom,1,2011-02-23 09:38:00,2011-09-12 17:49:00,201,79,3,1019.3900000000001,744,64,52,248.0,1.37,0.14666666666666667,2,3,4,Lost
14277,France,0,2011-05-11 13:20:00,2011-11-24 15:01:00,197,6,3,3928.7999999999997,1976,222,195,658.67,1.988,0.013333333333333334,5,3,5,Champions
14280,United Kingdom,1,2011-05-27 10:37:00,2011-05-27 10:37:00,0,187,1,134.04,52,8,8,52.0,2.578,0.0,1,1,1,Hibernating
14282,United Kingdom,1,2010-12-07 12:21:00,2011-11-20 15:27:00,348,10,13,3343.74,2466,140,70,189.69,1.356,0.0,5,5,5,Champions
14284,United Kingdom,1,2011-09-14 13:04:00,2011-11-09 08:11:00,55,21,2,578.45,161,32,24,80.5,3.593,0.058823529411764705,4,3,3,Loyal Customers
14285,United Kingdom,1,2011-06-16 12:36:00,2011-11-18 14:50:00,155,12,4,1910.0100000000002,541,27,18,135.25,3.531,0.0,4,4,4,Loyal Customers
14286,United Kingdom,1,2011-04-11 08:16:00,2011-11-16 10:34:00,219,14,3,4595.81,4338,280,220,1446.0,1.059,0.017543859649122806,4,3,5,Loyal Customers
14287,United Kingdom,1,2011-05-25 11:41:00,2011-06-10 11:15:00,15,173,2,57.88,216,4,4,108.0,0.268,0.3333333333333333,2,3,1,Hibernating
14288,United Kingdom,1,2011-05-10 13:22:00,2011-05-11 15:17:00,1,203,1,413.85,188,16,16,188.0,2.201,0.058823529411764705,1,1,2,Hibernating
14289,United Kingdom,1,2011-02-23 12:33:00,2011-07-28 10:24:00,154,125,5,832.78,278,42,33,55.6,2.996,0.0,2,4,3,Lost
14290,United Kingdom,1,2010-12-13 10:24:00,2011-11-28 14:02:00,350,2,5,2307.45,915,101,89,183.0,2.522,0.019417475728155338,5,4,5,Champions
14291,United Kingdom,1,2011-03-09 15:20:00,2011-10-13 09:16:00,217,48,9,3315.6099999999997,2251,202,139,250.11,1.473,0.0049261083743842365,3,5,5,Lost
14292,United Kingdom,1,2011-01-17 16:20:00,2011-11-04 13:51:00,290,26,7,4406.009999999999,1467,93,63,209.57,3.003,0.07920792079207921,4,5,5,Loyal Customers
14293,United Kingdom,1,2010-12-06 10:18:00,2011-07-15 15:28:00,221,138,3,739.4100000000001,427,40,40,142.33,1.732,0.0,2,3,3,About to Sleep
14295,United Kingdom,1,2011-01-11 11:53:00,2011-10-30 15:50:00,292,31,1,154.7,84,5,5,84.0,1.842,0.2857142857142857,3,1,1,Need Attention
14297,United Kingdom,1,2011-03-10 08:31:00,2011-11-22 09:06:00,257,8,4,1284.06,865,62,48,216.25,1.484,0.03125,5,4,4,Champions
14298,United Kingdom,1,2010-12-14 12:59:00,2011-11-09 10:26:00,329,21,43,50889.7,57983,1623,883,1348.44,0.878,0.0,4,5,5,Loyal Customers
14299,United Kingdom,1,2010-12-08 13:33:00,2011-11-18 12:49:00,344,12,8,2567.7,1909,129,90,238.62,1.345,0.11643835616438356,4,5,5,Loyal Customers
14300,United Kingdom,1,2011-11-21 08:57:00,2011-11-21 08:57:00,0,9,1,43.2,32,3,3,32.0,1.35,0.0,5,1,1,Potential Loyalists
14301,United Kingdom,1,2011-08-14 15:33:00,2011-08-24 09:04:00,9,98,1,632.04,606,13,13,606.0,1.043,0.1875,2,1,3,Hibernating
14304,United Kingdom,1,2011-02-11 14:48:00,2011-05-01 11:50:00,78,213,1,197.1,139,17,17,139.0,1.418,0.37037037037037035,1,1,1,Hibernating
14305,United Kingdom,1,2011-07-27 14:14:00,2011-09-29 15:29:00,64,62,3,1803.76,1089,105,96,363.0,1.656,0.045454545454545456,3,3,4,Lost
14306,United Kingdom,1,2011-09-15 10:31:00,2011-10-19 13:23:00,34,42,2,2083.42,1075,33,33,537.5,1.938,0.05714285714285714,3,3,5,Lost
14307,United Kingdom,1,2010-12-01 11:41:00,2011-09-12 09:38:00,284,79,6,2995.72,2058,180,150,343.0,1.456,0.0,2,5,5,At Risk
14309,United Kingdom,1,2010-12-16 13:05:00,2011-11-11 09:46:00,329,19,8,1929.8100000000002,1380,99,67,172.5,1.398,0.05714285714285714,4,5,5,Loyal Customers
14311,United Kingdom,1,2011-04-11 10:14:00,2011-04-28 19:49:00,17,216,1,229.71000000000004,146,20,20,146.0,1.573,0.25925925925925924,1,1,1,Hibernating
14312,United Kingdom,1,2011-01-06 16:35:00,2011-10-24 09:46:00,290,37,6,1611.59,1012,87,74,168.67,1.592,0.0,3,5,4,Lost
14314,United Kingdom,1,2011-08-25 10:39:00,2011-08-25 10:39:00,0,97,1,120.0,296,8,8,296.0,0.405,0.0,2,1,1,Hibernating
14315,United Kingdom,1,2011-03-18 12:59:00,2011-11-18 15:35:00,245,12,6,2456.9800000000005,1021,101,64,170.17,2.406,0.028846153846153848,4,5,5,Loyal Customers
14317,United Kingdom,1,2011-10-06 10:44:00,2011-10-06 10:44:00,0,55,1,508.58,255,24,24,255.0,1.994,0.0,3,1,3,Need Attention
14320,United Kingdom,1,2011-01-11 09:12:00,2011-05-17 09:24:00,126,197,2,343.10999999999996,325,31,29,162.5,1.056,0.2619047619047619,1,3,2,Lost
14321,United Kingdom,1,2011-01-10 11:35:00,2011-11-29 09:47:00,322,1,5,1530.7500000000002,2406,123,111,481.2,0.636,0.0,5,4,4,Champions
14323,United Kingdom,1,2011-04-15 11:44:00,2011-08-17 11:37:00,123,105,2,574.26,350,36,32,175.0,1.641,0.12195121951219512,2,3,3,About to Sleep
14326,United Kingdom,1,2011-04-11 15:04:00,2011-04-19 11:08:00,7,225,1,166.85000000000002,103,8,8,103.0,1.62,0.1111111111111111,1,1,1,Hibernating
14327,United Kingdom,1,2011-06-29 13:58:00,2011-06-29 13:58:00,0,154,1,311.65000000000003,139,12,12,139.0,2.242,0.0,2,1,2,Hibernating
14329,United Kingdom,1,2011-01-14 13:42:00,2011-11-22 15:50:00,312,8,7,4893.24,3087,258,218,441.0,1.585,0.033707865168539325,5,5,5,Champions
14331,United Kingdom,1,2011-07-27 15:14:00,2011-08-07 13:17:00,10,115,2,462.65999999999997,252,28,27,126.0,1.836,0.0,2,3,2,Lost
14332,United Kingdom,1,2011-07-15 10:33:00,2011-11-17 11:54:00,125,13,3,840.21,463,25,22,154.33,1.815,0.0,4,3,3,Loyal Customers
14333,United Kingdom,1,2011-10-03 10:38:00,2011-10-06 19:25:00,3,55,1,351.45,58,15,15,58.0,6.059,0.21052631578947367,3,1,2,Need Attention
14334,United Kingdom,1,2010-12-16 17:37:00,2011-11-23 10:01:00,341,7,8,2539.46,1731,162,98,216.38,1.467,0.006134969325153374,5,5,5,Champions
14335,Germany,0,2011-09-04 13:07:00,2011-11-23 13:41:00,80,7,2,454.85999999999996,375,60,55,187.5,1.213,0.0,5,3,2,Lost
14336,United Kingdom,1,2011-03-08 16:48:00,2011-11-23 11:40:00,259,7,4,1614.91,1759,90,77,439.75,0.918,0.0,5,4,4,Champions
14338,United Kingdom,1,2011-05-27 13:30:00,2011-07-04 16:00:00,38,149,2,554.2199999999999,335,31,30,167.5,1.654,0.08823529411764706,2,3,3,About to Sleep
14339,United Kingdom,1,2011-04-11 11:06:00,2011-04-19 11:31:00,8,225,1,289.91,168,14,14,168.0,1.726,0.2222222222222222,1,1,2,Hibernating
14340,United Kingdom,1,2011-05-05 09:44:00,2011-05-05 09:44:00,0,209,1,134.7,58,6,6,58.0,2.322,0.0,1,1,1,Hibernating
14341,United Kingdom,1,2011-01-25 13:55:00,2011-10-25 15:48:00,273,36,8,2151.08,1397,128,109,174.62,1.54,0.007751937984496124,3,5,5,Lost
14342,United Kingdom,1,2011-05-13 13:50:00,2011-11-18 13:21:00,188,12,4,607.71,347,21,18,86.75,1.751,0.125,4,4,3,Loyal Customers
14344,United Kingdom,1,2010-12-06 11:58:00,2011-08-04 13:51:00,241,118,8,889.9300000000002,477,71,56,59.62,1.866,0.0,2,5,3,At Risk
14345,United Kingdom,1,2011-11-01 09:51:00,2011-11-01 09:51:00,0,29,1,108.97999999999999,50,6,6,50.0,2.18,0.0,4,1,1,Potential Loyalists
14346,United Kingdom,1,2011-02-15 13:52:00,2011-08-11 09:47:00,176,111,2,1021.58,605,60,55,302.5,1.689,0.0,2,3,4,Lost
14348,United Kingdom,1,2011-03-24 16:23:00,2011-03-24 16:23:00,0,251,1,409.57,183,18,18,183.0,2.238,0.0,1,1,2,Hibernating
14349,United Kingdom,1,2011-11-29 15:39:00,2011-11-29 15:39:00,0,1,1,133.5,86,31,31,86.0,1.552,0.0,5,1,1,Potential Loyalists
14350,United Kingdom,1,2011-03-10 14:14:00,2011-03-14 12:27:00,3,261,1,258.7,183,18,18,183.0,1.414,0.14285714285714285,1,1,2,Hibernating
14351,United Kingdom,1,2011-06-28 11:56:00,2011-06-28 11:56:00,0,155,1,51.0,12,1,1,12.0,4.25,0.0,2,1,1,Hibernating
14352,United Kingdom,1,2011-03-11 14:58:00,2011-07-05 15:41:00,116,148,4,1078.9600000000003,538,47,44,134.5,2.006,0.0,2,4,4,At Risk
14353,United Kingdom,1,2011-05-08 16:06:00,2011-05-08 16:06:00,0,206,1,90.6,64,6,6,64.0,1.416,0.0,1,1,1,Hibernating
14354,United Kingdom,1,2011-11-09 15:36:00,2011-11-09 15:36:00,0,21,1,87.78,90,6,6,90.0,0.975,0.0,4,1,1,Potential Loyalists
14355,United Kingdom,1,2010-12-09 12:16:00,2010-12-09 12:16:00,0,356,1,174.4,92,11,11,92.0,1.896,0.0,1,1,1,Hibernating
14356,United Kingdom,1,2011-09-19 14:43:00,2011-10-10 17:16:00,21,51,2,666.9399999999999,277,33,33,138.5,2.408,0.13157894736842105,3,3,3,Promising
14357,United Kingdom,1,2011-10-27 16:23:00,2011-10-27 16:23:00,0,34,1,225.12,147,40,39,147.0,1.531,0.0,3,1,1,Need Attention
14359,United Kingdom,1,2011-09-13 09:03:00,2011-11-20 13:17:00,68,10,3,882.5799999999999,371,55,44,123.67,2.379,0.05172413793103448,5,3,3,Loyal Customers
14360,United Kingdom,1,2011-09-06 11:58:00,2011-11-08 09:12:00,62,22,4,2118.03,1139,117,104,284.75,1.86,0.0,4,4,5,Loyal Customers
14362,United Kingdom,1,2011-11-17 15:08:00,2011-11-17 15:08:00,0,13,1,151.50000000000003,96,37,37,96.0,1.578,0.0,4,1,1,Potential Loyalists
14364,United Kingdom,1,2011-05-12 12:56:00,2011-08-23 11:01:00,102,99,8,3717.35,1967,69,61,245.88,1.89,0.0,2,5,5,At Risk
14367,United Kingdom,1,2011-03-08 14:12:00,2011-11-18 12:09:00,254,12,15,8500.59,4093,498,265,272.87,2.077,0.01775147928994083,4,5,5,Loyal Customers
14368,United Kingdom,1,2011-01-24 09:52:00,2011-01-24 09:52:00,0,310,1,155.0,36,8,8,36.0,4.306,0.0,1,1,1,Hibernating
14371,United Kingdom,1,2011-02-17 16:35:00,2011-02-17 16:35:00,0,286,1,100.5,34,4,4,34.0,2.956,0.0,1,1,1,Hibernating
14373,United Kingdom,1,2010-12-16 15:40:00,2010-12-16 15:40:00,0,349,1,76.55,17,4,4,17.0,4.503,0.0,1,1,1,Hibernating
14375,United Kingdom,1,2011-06-07 13:44:00,2011-06-07 13:44:00,0,176,1,235.56,184,66,57,184.0,1.28,0.0,1,1,1,Hibernating
14377,United Kingdom,1,2011-03-22 13:38:00,2011-06-01 13:32:00,70,182,2,617.05,219,11,11,109.5,2.818,0.0,1,3,3,Lost
14379,United Kingdom,1,2011-02-17 15:03:00,2011-10-26 16:43:00,251,35,2,348.1,292,46,39,146.0,1.192,0.0,3,3,2,Lost
14381,United Kingdom,1,2011-10-18 17:10:00,2011-10-18 17:10:00,0,43,1,202.68,146,56,56,146.0,1.388,0.0,3,1,1,Need Attention
14382,United Kingdom,1,2011-11-13 16:18:00,2011-11-13 16:18:00,0,17,1,615.4899999999999,1231,126,121,1231.0,0.5,0.0,4,1,3,Potential Loyalists
14383,United Kingdom,1,2011-06-29 10:18:00,2011-11-01 15:53:00,125,29,3,1247.69,817,59,49,272.33,1.527,0.0,4,3,4,Loyal Customers
14385,United Kingdom,1,2011-11-16 11:55:00,2011-11-30 15:36:00,14,0,3,202.10999999999999,159,14,13,53.0,1.271,0.0,5,3,1,Potential Loyalists
14386,United Kingdom,1,2011-02-16 09:45:00,2011-02-16 09:45:00,0,287,1,142.4,54,7,7,54.0,2.637,0.0,1,1,1,Hibernating
14387,United Kingdom,1,2011-08-22 14:13:00,2011-11-07 12:29:00,76,23,3,1727.6000000000001,795,139,125,265.0,2.173,0.0,4,3,4,Loyal Customers
14388,United Kingdom,1,2010-12-02 11:02:00,2011-11-29 13:32:00,362,1,8,3199.3900000000003,1941,186,124,242.62,1.648,0.010638297872340425,5,5,5,Champions
14389,United Kingdom,1,2011-01-25 12:45:00,2011-10-05 15:17:00,253,56,2,1025.12,729,45,33,364.5,1.406,0.16666666666666666,3,3,4,Lost
14390,United Kingdom,1,2010-12-02 11:56:00,2011-11-29 13:49:00,362,1,9,4582.22,2133,284,135,237.0,2.148,0.01730103806228374,5,5,5,Champions
14393,United Kingdom,1,2011-05-05 18:16:00,2011-05-05 18:16:00,0,209,1,67.94999999999999,13,5,5,13.0,5.227,0.0,1,1,1,Hibernating
14395,United Kingdom,1,2010-12-02 18:15:00,2011-10-25 17:07:00,326,36,8,2885.12,1441,291,165,180.12,2.002,0.01020408163265306,3,5,5,Lost
14396,United Kingdom,1,2010-12-03 15:19:00,2011-10-05 16:09:00,306,56,2,487.99000000000007,225,73,71,112.5,2.169,0.0,3,3,3,Promising
14397,United Kingdom,1,2011-05-10 12:25:00,2011-11-28 12:30:00,202,2,17,2160.01,1562,75,18,91.88,1.383,0.07407407407407407,5,5,5,Champions
14400,United Kingdom,1,2011-07-13 15:50:00,2011-07-21 18:05:00,8,132,1,559.6999999999999,454,25,25,454.0,1.233,0.038461538461538464,2,1,3,Hibernating
14401,United Kingdom,1,2010-12-15 09:07:00,2011-11-10 11:22:00,330,20,12,3686.2,4049,157,90,337.42,0.91,0.006329113924050633,4,5,5,Loyal Customers
14403,United Kingdom,1,2011-04-06 14:23:00,2011-08-01 12:57:00,116,121,4,1426.31,519,20,17,129.75,2.748,0.23076923076923078,2,4,4,At Risk
14404,United Kingdom,1,2010-12-05 16:00:00,2011-11-06 12:30:00,335,24,6,1409.72,827,100,70,137.83,1.705,0.009900990099009901,4,5,4,Loyal Customers
14406,United Kingdom,1,2011-08-12 16:54:00,2011-08-12 16:54:00,0,110,1,156.75,77,8,8,77.0,2.036,0.0,2,1,1,Hibernating
14407,United Kingdom,1,2011-03-08 11:59:00,2011-08-24 14:02:00,169,98,6,2111.08,1415,73,67,235.83,1.492,0.039473684210526314,2,5,5,At Risk
14408,United Kingdom,1,2011-03-20 14:41:00,2011-11-29 11:41:00,253,1,7,2599.03,1610,106,60,230.0,1.614,0.0,5,5,5,Champions
14409,United Kingdom,1,2010-12-06 15:03:00,2011-09-29 18:18:00,297,62,6,1908.2500000000002,1230,54,40,205.0,1.551,0.01818181818181818,3,5,4,Lost
14410,United Kingdom,1,2011-02-07 09:36:00,2011-11-24 11:16:00,290,6,9,573.45,567,189,153,63.0,1.011,0.3274021352313167,5,5,3,Champions
14411,United Kingdom,1,2011-02-02 10:56:00,2011-02-02 10:56:00,0,301,1,1063.0,196,14,14,196.0,5.423,0.0,1,1,4,Lost
14412,United Kingdom,1,2011-09-28 08:48:00,2011-11-04 13:14:00,37,26,2,761.33,786,43,43,393.0,0.969,0.044444444444444446,4,3,3,Loyal Customers
14413,United Kingdom,1,2010-12-12 13:37:00,2010-12-12 13:37:00,0,353,1,121.05000000000001,67,22,22,67.0,1.807,0.0,1,1,1,Hibernating
14414,United Kingdom,1,2010-12-16 11:11:00,2011-09-09 12:09:00,267,82,7,1485.1300000000003,2512,97,79,358.86,0.591,0.01020408163265306,2,5,4,At Risk
14415,United Kingdom,1,2010-12-14 13:06:00,2011-11-20 15:52:00,341,10,12,4675.9,2304,466,232,192.0,2.029,0.045081967213114756,5,5,5,Champions
14416,United Kingdom,1,2011-10-28 15:10:00,2011-11-17 15:22:00,20,13,2,490.2200000000001,326,14,13,163.0,1.504,0.0,4,3,3,Loyal Customers
14418,United Kingdom,1,2011-08-23 17:18:00,2011-11-14 13:55:00,82,16,2,1039.9000000000003,922,63,59,461.0,1.128,0.0,4,3,4,Loyal Customers
14419,United Kingdom,1,2010-12-10 10:56:00,2011-11-29 11:22:00,354,1,6,1051.79,483,202,112,80.5,2.178,0.0,5,5,4,Champions
14420,United Kingdom,1,2011-09-01 18:07:00,2011-09-15 16:57:00,13,76,1,385.87,334,29,29,334.0,1.155,0.03333333333333333,2,1,2,Hibernating
14421,United Kingdom,1,2011-05-12 10:49:00,2011-10-13 13:24:00,154,48,2,813.1100000000001,365,27,25,182.5,2.228,0.0,3,3,3,Promising
14422,United Kingdom,1,2011-03-17 17:26:00,2011-11-22 14:59:00,249,8,5,3881.629999999999,2727,207,184,545.4,1.423,0.0,5,4,5,Champions
14423,United Kingdom,1,2011-05-05 15:12:00,2011-05-05 15:12:00,0,209,1,265.2,120,3,3,120.0,2.21,0.0,1,1,2,Hibernating
14424,United Kingdom,1,2011-11-22 11:48:00,2011-11-22 11:48:00,0,8,1,322.08,48,1,1,48.0,6.71,0.0,5,1,2,Potential Loyalists
